timestamp,temp1_black_evap_coil,temp2_thermocouple_cond_coil,temp3_thermocouple_evap_coil,stemp1_ambient_room,shumid1_ambient_room,stemp2_inlet,shumid2_inlet,stemp3_outlet,shumid3_outlet
1777238845,10.56,29.50,10.25,23.58,16.95,19.34,23.05,6.51,53.92
1777238847,10.56,29.50,10.25,23.40,16.94,19.17,23.02,6.26,53.86
1777238849,10.56,29.25,10.50,23.73,16.96,19.37,23.05,6.48,53.88
1777238850,10.63,29.00,10.50,23.46,16.94,19.17,23.04,6.56,53.89
1777238852,10.56,29.00,10.75,23.58,16.94,19.35,23.06,6.51,53.89
1777238853,10.56,29.00,10.00,23.89,16.98,19.17,23.07,6.33,53.85
1777238855,10.56,28.50,10.25,23.74,16.97,19.13,23.05,6.48,53.88
1777238857,10.63,29.00,10.25,23.49,16.95,19.29,23.07,6.48,53.89
1777238858,10.63,28.75,10.75,23.69,16.97,19.25,23.05,6.63,53.91
1777238860,10.63,28.50,10.25,23.59,16.95,19.16,23.01,6.54,53.90
1777238861,10.56,28.75,10.00,23.84,17.00,19.27,23.00,6.63,53.92
1777238863,10.56,28.75,9.75,23.74,16.97,19.34,22.99,6.44,53.90
1777238865,10.56,29.00,10.25,23.50,16.95,19.19,22.95,6.48,53.93
1777238866,10.63,29.00,10.00,23.44,16.93,19.25,22.95,6.62,53.95
1777238868,10.56,28.75,10.25,23.45,16.94,19.22,22.92,6.17,53.90
1777238869,10.56,29.00,10.00,23.86,16.95,19.28,22.90,6.72,54.02
1777238871,10.56,28.75,10.00,23.72,16.95,19.21,22.88,6.16,53.95
1777238873,10.56,29.00,10.50,23.70,16.95,19.34,22.88,6.44,54.03
1777238874,10.56,28.75,10.00,23.61,16.94,19.14,22.85,6.62,54.06
1777238876,10.56,29.00,9.75,23.47,16.92,19.27,22.83,6.37,54.06
1777238878,10.56,28.50,10.25,23.50,16.94,19.14,22.84,6.49,54.13
1777238879,10.56,28.75,10.25,23.61,16.94,19.10,22.84,6.66,54.15
1777238881,10.56,28.75,10.25,23.45,16.92,19.21,22.87,6.16,54.07
1777238882,10.56,29.00,10.25,23.61,16.95,19.16,22.86,6.09,54.07
1777238884,10.63,28.75,10.00,23.74,16.96,19.05,22.84,6.77,54.21
1777238886,10.63,28.75,10.25,23.54,16.93,19.15,22.85,5.94,54.08
1777238887,10.56,29.00,10.00,23.62,16.94,19.31,22.89,6.16,54.10
1777238889,10.63,29.00,9.75,23.53,16.93,19.03,22.85,6.45,54.13
1777238890,10.63,29.00,10.00,23.40,16.92,19.26,22.89,6.63,54.19
1777238892,10.63,29.25,10.00,23.76,16.97,19.22,22.89,6.18,54.09
1777238894,10.56,29.00,10.25,23.67,16.95,19.26,22.92,6.48,54.13
1777238895,10.56,29.00,10.00,23.79,16.99,19.34,22.94,6.65,54.15
1777238897,10.63,28.75,9.75,23.44,16.94,19.15,22.91,6.16,54.06
1777238898,10.56,29.25,10.25,23.30,16.92,19.09,22.90,6.31,54.07
1777238900,10.56,29.00,10.00,23.71,16.96,19.39,22.95,6.64,54.13
1777238902,10.50,29.00,10.00,23.73,16.97,19.33,22.94,6.78,54.16
1777238903,10.50,29.00,10.00,23.41,16.92,19.30,22.94,6.70,54.13
1777238905,10.50,28.75,10.25,23.54,16.95,19.20,22.91,6.09,54.04
1777238906,10.50,28.50,10.00,23.44,16.93,18.99,22.92,6.09,54.04
1777238908,10.56,28.75,9.75,23.54,16.96,19.15,22.97,6.13,54.06
1777238910,10.56,29.00,10.00,23.79,16.98,19.18,23.00,6.24,54.08
1777238911,10.56,28.75,9.75,23.68,16.99,19.09,23.04,6.25,54.07
1777238913,10.56,28.75,9.75,23.59,16.98,19.07,23.11,6.26,54.11
1777238914,10.56,28.75,9.75,23.54,16.98,19.22,23.16,6.10,54.10
1777238916,10.56,28.75,9.75,23.80,17.01,19.33,23.23,6.42,54.18
1777238918,10.56,28.25,9.50,23.56,16.99,19.34,23.23,6.06,54.15
1777238919,10.50,28.75,9.50,23.36,16.95,19.09,23.20,6.12,54.17
1777238921,10.50,29.00,10.00,23.48,16.98,19.14,23.18,5.98,54.17
1777238922,10.50,28.75,10.00,23.69,17.01,19.09,23.14,6.48,54.29
1777238924,10.50,28.75,10.25,23.52,16.97,19.30,23.17,6.45,54.27
1777238926,10.50,29.00,9.75,23.31,16.96,19.28,23.14,6.21,54.25
1777238927,10.50,29.00,9.75,23.61,16.99,19.05,23.08,5.87,54.21
1777238929,10.50,28.75,9.75,23.88,17.01,19.19,23.09,6.31,54.31
1777238931,10.50,28.75,10.00,23.59,17.01,19.04,23.07,6.62,54.38
1777238932,10.50,28.75,10.00,23.49,16.99,19.13,23.08,5.92,54.28
1777238934,10.50,28.75,9.50,23.34,16.98,19.44,23.09,6.19,54.34
1777238935,10.50,28.75,9.50,23.37,16.98,19.26,23.07,5.92,54.32
1777238937,10.50,29.25,10.00,23.76,17.04,19.06,23.03,6.18,54.37
1777238939,10.50,29.25,10.00,23.50,17.00,19.04,23.04,6.10,54.40
1777238940,10.50,29.00,10.25,23.54,17.02,19.22,23.03,6.07,54.41
1777238942,10.50,28.75,9.50,23.35,17.00,19.28,23.05,6.02,54.40
1777238943,10.50,29.25,9.75,23.32,17.02,18.91,23.02,5.90,54.41
1777238945,10.50,29.75,10.00,23.74,17.05,18.95,23.05,6.24,54.46
1777238947,10.50,29.50,10.50,23.48,17.03,19.11,23.09,6.11,54.44
1777238948,10.50,29.25,10.50,23.35,17.01,19.04,23.11,6.72,54.55
1777238950,10.50,29.25,9.75,23.51,17.04,19.13,23.12,6.13,54.43
1777238951,10.50,29.50,10.00,23.62,17.03,19.15,23.13,6.03,54.38
1777238953,10.50,29.75,10.25,23.43,17.04,19.34,23.17,6.65,54.48
1777238955,10.50,29.50,10.25,23.24,17.02,19.10,23.15,6.09,54.36
1777238956,10.50,29.50,10.25,23.21,17.01,19.02,23.17,6.71,54.43
1777238958,10.50,30.00,9.75,23.54,17.05,19.15,23.20,6.73,54.43
1777238959,10.50,29.75,9.75,23.46,17.05,19.13,23.22,6.41,54.33
1777238961,10.50,29.50,10.25,23.61,17.07,19.20,23.22,6.12,54.26
1777238963,10.50,29.75,10.00,23.76,17.09,19.29,23.23,6.06,54.22
1777238964,10.44,29.75,10.00,23.55,17.07,19.10,23.18,6.52,54.27
1777238966,10.50,29.50,10.25,23.76,17.09,19.30,23.22,6.48,54.23
1777238967,10.50,29.25,9.50,23.51,17.05,19.08,23.19,6.97,54.29
1777238969,10.50,29.50,10.00,23.31,17.04,19.09,23.22,6.08,54.12
1777238971,10.50,29.50,10.00,23.84,17.10,19.15,23.27,6.28,54.14
1777238972,10.50,29.75,9.50,23.77,17.11,19.23,23.35,6.21,54.08
1777238974,10.50,30.00,10.25,23.50,17.07,19.08,23.41,6.72,54.16
1777238975,10.44,29.75,10.00,23.35,17.09,19.20,23.53,6.45,54.10
1777238977,10.50,29.50,10.25,23.77,17.18,19.16,23.61,6.49,54.09
1777238979,10.50,29.75,10.25,23.80,17.23,19.02,23.65,6.58,54.09
1777238980,10.50,29.75,9.50,23.52,17.20,19.15,23.74,6.57,54.09
1777238982,10.50,30.00,10.25,23.36,17.20,19.23,23.78,6.13,54.01
1777238984,10.50,29.50,10.25,23.52,17.21,19.02,23.80,6.55,54.08
1777238985,10.50,29.25,10.25,23.19,17.16,19.09,23.83,6.51,54.07
1777238987,10.50,29.50,10.25,23.46,17.17,19.20,23.82,6.44,54.06
1777238988,10.50,30.25,9.75,23.52,17.17,19.27,23.79,6.37,54.07
1777238990,10.50,30.00,10.00,23.46,17.13,19.07,23.72,6.68,54.12
1777238992,10.50,30.25,10.25,23.53,17.12,19.12,23.67,6.74,54.15
1777238993,10.56,30.25,10.00,23.42,17.10,19.04,23.61,6.62,54.12
1777238995,10.50,30.25,10.00,23.30,17.08,19.25,23.59,6.09,54.03
1777238996,10.50,30.00,10.25,23.58,17.10,19.27,23.56,6.68,54.13
1777238998,10.50,30.50,10.25,23.58,17.10,19.18,23.52,6.36,54.07
1777239000,10.50,30.50,10.50,23.52,17.07,19.27,23.49,6.62,54.12
1777239001,10.50,30.75,10.25,23.62,17.09,19.26,23.45,6.69,54.12
1777239003,10.50,30.75,10.50,23.47,17.08,19.30,23.43,6.76,54.12
1777239004,10.56,30.75,10.75,23.72,17.10,19.09,23.38,6.08,53.97
1777239006,10.50,30.50,10.25,23.72,17.09,18.98,23.36,6.43,54.02
1777239008,10.56,30.50,10.50,23.65,17.11,19.32,23.49,6.13,53.94
1777239009,10.56,30.25,10.75,23.31,17.08,19.12,23.52,6.47,53.98
1777239011,10.56,30.50,10.50,23.69,17.13,19.17,23.54,6.59,53.96
1777239012,10.63,30.25,10.50,23.62,17.11,19.19,23.51,6.86,53.95
1777239014,10.56,30.25,10.50,23.66,17.10,19.01,23.44,6.91,53.94
1777239016,10.56,30.00,10.25,23.62,17.09,19.45,23.47,6.70,53.84
1777239017,10.56,30.50,10.25,23.70,17.09,19.07,23.39,6.20,53.72
1777239019,10.63,30.25,10.50,23.51,17.05,19.13,23.38,6.58,53.76
1777239020,10.63,30.25,10.25,23.36,17.03,19.15,23.36,6.26,53.66
1777239022,10.63,30.00,9.75,23.66,17.06,19.28,23.35,6.52,53.66
1777239024,10.56,30.25,10.25,23.41,17.04,19.09,23.31,6.60,53.67
1777239025,10.56,30.25,10.00,23.44,17.06,19.09,23.32,6.69,53.64
1777239027,10.63,30.00,10.25,23.76,17.10,18.98,23.30,6.20,53.54
1777239029,10.56,30.00,10.50,23.77,17.09,19.20,23.31,6.25,53.51
1777239030,10.56,29.50,10.50,23.75,17.10,19.30,23.31,6.62,53.56
1777239032,10.56,29.75,10.00,23.56,17.05,19.09,23.27,6.73,53.57
1777239033,10.63,30.00,10.00,23.75,17.07,19.05,23.24,6.18,53.49
1777239035,10.56,30.00,10.25,23.71,17.06,19.12,23.23,6.72,53.56
1777239037,10.56,29.50,10.00,23.46,17.04,19.34,23.23,6.53,53.53
1777239038,10.56,29.25,10.00,23.59,17.07,19.35,23.23,6.98,53.60
1777239040,10.56,29.00,9.75,23.13,17.01,19.05,23.19,6.33,53.50
1777239041,10.50,29.25,9.50,23.74,17.08,19.09,23.18,6.49,53.54
1777239043,10.50,29.25,9.75,23.44,17.03,19.31,23.21,6.37,53.52
1777239045,10.56,29.25,9.75,23.56,17.06,19.34,23.19,6.65,53.58
1777239046,10.50,29.25,9.50,23.55,17.06,19.37,23.18,6.23,53.53
1777239048,10.50,29.25,10.00,23.79,17.08,19.06,23.11,6.33,53.56
1777239049,10.56,29.00,10.00,23.68,17.08,19.00,23.10,6.76,53.68
1777239051,10.50,28.75,9.75,23.65,17.05,19.05,23.09,6.68,53.66
1777239053,10.50,29.00,9.50,23.49,17.05,19.27,23.12,6.28,53.66
1777239054,10.50,29.00,10.00,23.23,17.02,19.26,23.12,5.99,53.64
1777239056,10.50,28.75,10.00,23.67,17.06,19.01,23.09,6.71,53.79
1777239057,10.50,29.00,9.75,23.69,17.08,18.96,23.11,6.12,53.71
1777239059,10.50,29.00,9.75,23.48,17.06,18.99,23.10,6.59,53.83
1777239061,10.50,28.75,9.75,23.72,17.08,19.06,23.13,6.12,53.79
1777239062,10.50,29.00,10.25,23.20,17.02,18.94,23.12,6.64,53.91
1777239064,10.44,29.25,10.00,23.75,17.09,18.96,23.12,6.33,53.88
1777239065,10.44,29.00,10.00,23.40,17.04,19.02,23.15,6.72,53.99
1777239067,10.44,29.00,9.75,23.47,17.07,19.07,23.14,6.12,53.92
1777239069,10.44,29.00,10.25,23.19,17.04,19.02,23.14,6.20,53.94
1777239070,10.44,29.00,10.25,23.75,17.09,19.06,23.14,6.78,54.08
1777239072,10.44,29.00,10.25,23.55,17.07,19.00,23.14,6.78,54.08
1777239073,10.44,28.75,10.50,23.52,17.07,19.30,23.19,6.66,54.07
1777239075,10.44,28.75,10.25,23.09,17.02,19.32,23.19,6.19,53.99
1777239077,10.44,29.00,10.00,23.78,17.11,19.00,23.17,6.14,54.01
1777239078,10.44,28.75,10.25,23.67,17.11,19.12,23.18,6.05,54.00
1777239080,10.44,29.00,10.25,23.38,17.07,19.00,23.18,6.23,54.04
1777239082,10.44,28.75,9.75,23.26,17.06,19.33,23.20,6.36,54.05
1777239083,10.44,28.75,10.00,23.22,17.05,18.91,23.17,6.58,54.11
1777239085,10.44,28.75,10.75,23.44,17.08,19.26,23.21,6.23,54.06
1777239086,10.44,28.75,10.25,23.66,17.13,19.01,23.19,6.80,54.16
1777239088,10.44,28.50,10.50,23.45,17.09,18.90,23.17,6.26,54.07
1777239090,10.44,28.75,10.25,23.32,17.08,19.05,23.18,6.50,54.11
1777239091,10.44,28.75,10.25,23.78,17.15,18.98,23.19,5.97,54.04
1777239093,10.44,28.75,10.00,23.45,17.09,19.00,23.19,6.63,54.15
1777239094,10.44,28.50,10.00,23.59,17.12,19.20,23.22,5.94,54.05
1777239096,10.50,28.50,10.25,23.46,17.09,19.04,23.20,6.09,54.11
1777239098,10.44,28.25,10.00,23.48,17.10,19.09,23.19,6.59,54.19
1777239099,10.38,28.50,9.50,23.51,17.12,19.05,23.21,6.16,54.15
1777239101,10.44,28.25,9.75,23.46,17.11,19.00,23.18,6.25,54.18
1777239102,10.44,28.50,10.00,23.55,17.12,18.95,23.20,6.05,54.16
1777239104,10.44,28.25,9.25,23.48,17.12,19.05,23.23,6.21,54.21
1777239106,10.44,28.50,10.00,23.58,17.13,19.13,23.24,6.34,54.25
1777239107,10.44,28.75,10.25,23.42,17.11,18.95,23.23,6.09,54.21
1777239109,10.38,29.00,10.00,23.80,17.14,18.96,23.25,6.09,54.24
1777239110,10.44,29.00,10.00,23.63,17.14,18.90,23.25,6.31,54.30
1777239112,10.44,28.75,10.00,23.46,17.13,19.05,23.31,6.27,54.31
1777239114,10.44,29.00,10.00,23.45,17.16,19.02,23.34,6.06,54.29
1777239115,10.38,28.75,10.00,23.45,17.15,19.02,23.36,6.00,54.28
1777239117,10.44,29.00,10.00,23.48,17.16,19.00,23.40,6.55,54.42
1777239118,10.38,29.00,10.25,23.63,17.16,19.23,23.47,6.45,54.43
1777239120,10.44,28.75,10.00,23.66,17.16,19.02,23.47,6.28,54.41
1777239122,10.44,28.50,10.50,23.48,17.15,18.98,23.45,6.10,54.37
1777239123,10.44,29.00,10.25,23.45,17.14,18.99,23.45,6.08,54.38
1777239125,10.44,29.00,10.25,23.44,17.13,19.02,23.42,6.22,54.39
1777239126,10.44,29.00,10.00,23.55,17.15,19.15,23.42,6.04,54.34
1777239128,10.44,29.00,10.25,23.37,17.12,18.98,23.37,6.26,54.38
1777239130,10.44,29.00,10.25,23.58,17.15,19.05,23.39,6.16,54.35
1777239131,10.44,29.00,10.25,23.27,17.11,19.02,23.36,6.09,54.32
1777239133,10.44,28.50,10.25,23.09,17.09,18.89,23.31,6.62,54.40
1777239135,10.44,29.00,10.25,23.51,17.15,18.89,23.30,6.51,54.37
1777239136,10.44,29.00,10.25,23.35,17.12,19.07,23.31,6.44,54.34
1777239138,10.44,28.75,10.25,23.55,17.15,18.87,23.26,6.14,54.28
1777239139,10.44,28.00,10.50,23.53,17.16,19.16,23.29,6.12,54.25
1777239141,10.44,28.75,10.00,24.01,17.21,19.03,23.27,6.39,54.29
1777239143,10.44,28.25,10.25,23.43,17.14,18.94,23.25,6.14,54.25
1777239144,10.44,28.50,10.00,23.73,17.18,19.06,23.27,6.02,54.22
1777239146,10.44,28.50,10.00,23.49,17.16,18.83,23.23,6.77,54.33
1777239147,10.44,28.00,10.25,23.14,17.11,18.89,23.22,6.25,54.24
1777239149,10.44,28.50,9.75,23.35,17.15,19.00,23.23,6.02,54.18
1777239151,10.44,28.50,9.75,23.48,17.17,18.83,23.20,6.26,54.21
1777239152,10.44,28.50,10.00,23.42,17.16,18.86,23.21,6.22,54.20
1777239154,10.44,28.00,9.50,23.92,17.21,18.91,23.22,6.26,54.21
1777239155,10.44,28.50,10.25,23.11,17.13,18.99,23.22,5.98,54.16
1777239157,10.44,28.25,9.75,23.42,17.15,18.87,23.19,6.44,54.24
1777239159,10.44,27.50,9.50,23.48,17.18,19.03,23.22,6.20,54.21
1777239160,10.44,27.75,10.00,23.48,17.17,18.87,23.19,6.61,54.29
1777239162,10.44,27.75,9.75,23.55,17.17,19.03,23.22,6.65,54.28
1777239163,10.44,27.50,9.75,23.48,17.16,18.94,23.19,6.13,54.22
1777239165,10.44,27.50,9.25,23.52,17.16,18.93,23.18,6.43,54.29
1777239167,10.38,28.00,10.00,23.32,17.13,18.86,23.17,6.26,54.26
1777239168,10.44,27.75,10.00,23.19,17.14,19.05,23.17,6.49,54.31
1777239170,10.44,27.75,9.75,23.37,17.15,18.95,23.16,6.82,54.40
1777239171,10.31,27.75,10.00,23.44,17.16,18.94,23.13,6.18,54.29
1777239173,10.38,27.75,10.00,23.44,17.16,18.91,23.15,6.55,54.37
1777239175,10.38,28.00,10.25,23.13,17.13,18.96,23.14,6.52,54.41
1777239176,10.38,28.00,10.00,23.81,17.19,18.90,23.15,6.09,54.36
1777239178,10.38,28.00,9.75,23.46,17.18,18.91,23.17,6.19,54.41
1777239180,10.38,27.25,10.25,23.38,17.16,18.94,23.18,6.22,54.44
1777239181,10.38,27.50,9.75,23.40,17.18,18.87,23.16,6.03,54.44
1777239183,10.44,27.75,10.25,23.46,17.18,18.93,23.21,6.00,54.43
1777239184,10.44,27.75,9.75,23.24,17.16,19.12,23.22,6.05,54.47
1777239186,10.38,27.75,10.50,23.64,17.21,18.98,23.20,6.09,54.48
1777239188,10.38,28.00,10.25,23.40,17.19,19.00,23.20,6.54,54.57
1777239189,10.38,27.75,9.50,23.55,17.22,18.93,23.20,6.01,54.50
1777239191,10.38,27.25,10.25,23.43,17.21,18.84,23.20,6.40,54.57
1777239192,10.38,27.75,10.00,23.20,17.18,19.06,23.22,6.24,54.55
1777239194,10.31,27.75,10.00,23.52,17.21,18.94,23.20,6.43,54.58
1777239196,10.38,28.00,10.00,23.48,17.22,18.89,23.21,6.60,54.64
1777239197,10.38,27.75,9.25,23.54,17.22,18.95,23.23,6.36,54.59
1777239199,10.38,28.00,10.00,23.49,17.20,18.97,23.24,6.00,54.54
1777239200,10.38,28.25,10.00,23.35,17.20,18.94,23.23,5.94,54.55
1777239202,10.38,28.25,10.00,23.09,17.17,18.87,23.23,6.55,54.68
1777239204,10.38,28.00,9.50,23.39,17.21,19.01,23.25,6.20,54.64
1777239205,10.38,28.00,9.75,23.37,17.22,18.99,23.24,6.05,54.60
1777239207,10.31,28.75,9.75,23.61,17.26,18.80,23.22,6.02,54.64
1777239208,10.38,29.00,9.75,23.32,17.23,18.86,23.27,5.97,54.65
1777239210,10.38,28.75,10.25,23.27,17.22,19.02,23.29,6.20,54.70
1777239212,10.38,28.75,9.75,23.81,17.29,18.91,23.29,6.51,54.78
1777239213,10.38,29.00,10.00,23.50,17.24,18.87,23.31,6.52,54.78
1777239215,10.44,28.50,10.00,23.39,17.24,18.94,23.30,6.59,54.80
1777239216,10.38,29.00,10.50,23.41,17.25,18.98,23.32,6.02,54.70
1777239218,10.44,29.00,10.00,23.29,17.23,18.78,23.31,6.43,54.74
1777239220,10.44,29.25,10.25,23.42,17.24,18.95,23.35,6.16,54.67
1777239221,10.44,28.75,10.00,23.42,17.25,18.77,23.32,5.97,54.62
1777239223,10.44,28.50,10.00,23.37,17.26,18.81,23.32,6.11,54.59
1777239224,10.44,28.75,9.75,23.44,17.26,18.83,23.33,6.05,54.54
1777239226,10.44,29.25,10.25,23.36,17.27,18.97,23.36,6.00,54.50
1777239228,10.50,29.25,10.25,23.39,17.26,18.97,23.36,6.24,54.49
1777239229,10.44,29.00,10.25,23.38,17.28,19.02,23.38,6.09,54.44
1777239231,10.50,29.25,10.25,23.44,17.28,18.72,23.36,6.11,54.41
1777239233,10.44,29.25,10.50,23.26,17.24,18.88,23.38,6.19,54.40
1777239234,10.50,29.25,10.50,23.06,17.23,18.76,23.36,6.66,54.44
1777239236,10.44,29.25,10.25,23.43,17.28,18.88,23.39,6.08,54.29
1777239237,10.44,29.00,10.25,23.26,17.26,18.95,23.41,6.48,54.35
1777239239,10.44,29.25,10.25,23.15,17.25,19.08,23.42,6.51,54.33
1777239241,10.44,29.50,10.00,23.30,17.27,18.87,23.42,6.62,54.33
1777239242,10.44,29.25,10.00,23.01,17.25,18.95,23.44,6.52,54.31
1777239244,10.44,29.00,10.50,23.49,17.30,18.80,23.43,6.77,54.34
1777239245,10.44,29.00,10.50,23.39,17.28,18.81,23.43,6.62,54.29
1777239247,10.44,29.75,10.25,23.37,17.29,18.90,23.47,6.16,54.21
1777239249,10.50,29.75,10.25,23.37,17.29,18.87,23.48,6.13,54.18
1777239250,10.44,29.25,10.50,23.14,17.26,18.89,23.48,6.31,54.19
1777239252,10.44,29.25,10.50,23.32,17.29,18.86,23.48,6.20,54.14
1777239253,10.50,29.00,10.50,23.33,17.29,19.02,23.53,6.53,54.20
1777239255,10.50,29.50,10.50,23.41,17.32,19.03,23.53,6.12,54.09
1777239257,10.56,28.75,10.50,23.47,17.34,18.82,23.50,6.21,54.08
1777239258,10.44,28.75,10.25,23.11,17.27,18.91,23.51,6.15,54.04
1777239260,10.50,28.75,10.50,23.41,17.32,18.94,23.54,6.48,54.07
1777239261,10.50,28.75,10.50,23.50,17.30,18.78,23.52,6.67,54.08
1777239263,10.50,29.00,9.75,23.32,17.31,18.78,23.50,6.56,54.03
1777239265,10.50,29.00,10.25,23.06,17.27,18.89,23.53,6.31,53.97
1777239266,10.50,29.25,10.50,23.45,17.32,18.91,23.53,6.41,53.98
1777239268,10.50,28.75,10.00,23.37,17.30,18.97,23.54,6.68,54.00
1777239269,10.44,28.75,10.25,23.41,17.32,18.78,23.53,6.18,53.91
1777239271,10.50,28.75,10.00,23.30,17.30,18.73,23.52,6.31,53.92
1777239273,10.50,28.75,10.25,23.12,17.28,18.90,23.56,6.72,53.98
1777239274,10.50,29.25,10.00,23.27,17.29,18.95,23.56,6.56,53.96
1777239276,10.50,29.00,9.75,23.37,17.29,18.80,23.56,6.47,53.95
1777239277,10.50,29.25,10.00,23.51,17.33,19.05,23.59,6.26,53.90
1777239279,10.50,29.50,10.00,23.35,17.31,18.69,23.54,6.69,54.00
1777239281,10.44,29.50,9.50,23.39,17.31,18.81,23.59,6.64,54.01
1777239282,10.50,29.25,10.00,23.54,17.32,18.77,23.58,6.22,53.97
1777239284,10.44,29.25,10.25,23.34,17.31,18.82,23.59,6.44,54.02
1777239286,10.44,29.50,9.75,23.37,17.31,18.65,23.57,6.70,54.09
1777239287,10.50,29.50,10.25,23.41,17.31,18.97,23.59,6.62,54.07
1777239289,10.50,29.25,10.25,23.47,17.32,18.88,23.58,6.31,54.03
1777239290,10.50,29.50,10.25,23.37,17.30,18.98,23.57,6.14,54.02
1777239292,10.50,29.50,10.25,23.37,17.29,19.07,23.60,6.46,54.09
1777239294,10.50,29.75,10.00,23.44,17.30,18.69,23.57,6.16,54.04
1777239295,10.50,29.50,10.50,23.28,17.29,18.99,23.61,6.64,54.14
1777239297,10.50,28.75,10.25,23.22,17.30,18.80,23.65,6.28,54.08
1777239298,10.50,29.25,10.50,23.20,17.31,19.06,23.76,6.44,54.12
1777239300,10.44,28.50,10.00,23.34,17.33,18.71,23.73,6.11,54.05
1777239302,10.50,28.75,9.75,23.30,17.32,18.96,23.76,6.65,54.16
1777239303,10.50,29.25,9.75,23.33,17.30,18.97,23.74,6.54,54.14
1777239305,10.50,29.50,10.25,23.41,17.31,19.00,23.72,6.43,54.11
1777239306,10.44,29.50,9.75,23.46,17.32,18.76,23.69,6.65,54.15
1777239308,10.50,29.50,10.00,23.48,17.31,18.90,23.71,6.65,54.16
1777239310,10.50,29.50,10.25,23.51,17.33,18.98,23.72,6.20,54.06
1777239311,10.50,29.50,10.25,23.34,17.31,19.02,23.73,6.69,54.16
1777239313,10.50,29.75,10.00,23.26,17.29,18.84,23.70,6.74,54.17
1777239314,10.50,29.00,10.50,23.33,17.30,18.85,23.73,6.07,54.04
1777239316,10.44,29.50,10.00,23.42,17.33,19.04,23.74,6.48,54.13
1777239318,10.44,29.75,10.25,23.34,17.30,18.83,23.73,6.25,54.08
1777239319,10.44,29.75,10.25,23.44,17.31,18.74,23.72,6.85,54.18
1777239321,10.44,29.50,10.25,23.46,17.32,18.85,23.73,6.28,54.08
1777239322,10.50,29.75,10.25,23.51,17.33,18.91,23.72,6.09,54.05
1777239324,10.50,29.75,10.25,23.11,17.27,19.02,23.73,6.37,54.07
1777239326,10.50,29.75,10.25,23.31,17.31,18.72,23.69,6.09,54.02
1777239327,10.50,30.00,10.25,23.24,17.28,18.77,23.68,6.91,54.17
1777239329,10.44,29.50,10.25,23.41,17.32,18.87,23.68,6.43,54.06
1777239331,10.50,30.25,10.25,23.54,17.32,19.01,23.67,6.48,54.06
1777239332,10.50,29.75,10.00,23.36,17.30,19.02,23.67,6.72,54.10
1777239334,10.50,29.50,10.00,23.02,17.26,18.83,23.62,6.65,54.06
1777239335,10.50,29.75,10.50,23.28,17.30,18.89,23.62,6.55,54.03
1777239337,10.50,29.75,10.25,23.20,17.29,18.77,23.58,6.64,54.04
1777239339,10.50,29.75,10.25,23.34,17.30,18.91,23.61,6.20,53.96
1777239340,10.50,29.50,10.25,23.32,17.30,18.72,23.59,6.57,54.00
1777239342,10.50,29.00,10.25,23.26,17.30,18.91,23.62,6.83,54.03
1777239343,10.56,29.25,10.25,23.27,17.31,18.78,23.60,6.65,53.99
1777239345,10.44,29.00,9.75,23.41,17.32,19.09,23.64,6.14,53.89
1777239347,10.50,29.25,10.00,23.44,17.33,18.91,23.60,6.46,53.94
1777239348,10.50,29.00,10.00,23.41,17.32,18.93,23.61,6.71,53.96
1777239350,10.50,29.00,10.00,23.43,17.33,18.93,23.59,6.16,53.89
1777239351,10.50,28.75,10.00,23.39,17.34,18.98,23.60,6.02,53.88
1777239353,10.50,29.00,10.00,23.05,17.27,18.89,23.61,6.35,53.93
1777239355,10.50,28.25,9.75,23.26,17.29,19.01,23.61,6.85,54.02
1777239356,10.50,29.00,10.25,23.30,17.30,19.03,23.61,6.12,53.91
1777239358,10.50,28.75,10.00,23.42,17.31,19.08,23.60,6.65,54.03
1777239359,10.50,28.75,9.75,23.07,17.28,18.82,23.56,6.39,54.00
1777239361,10.44,29.00,10.00,23.27,17.30,18.81,23.54,6.15,53.98
1777239363,10.44,28.75,10.25,23.36,17.31,19.03,23.56,6.14,54.00
1777239364,10.44,28.25,10.25,23.28,17.30,18.80,23.52,6.25,54.05
1777239366,10.44,28.25,10.25,23.06,17.28,18.91,23.52,6.16,54.07
1777239367,10.44,27.75,10.25,23.27,17.31,18.80,23.49,6.46,54.15
1777239369,10.44,28.00,10.00,23.15,17.29,18.98,23.51,6.72,54.22
1777239371,10.44,28.00,9.75,23.35,17.30,18.81,23.47,6.13,54.15
1777239372,10.44,27.50,10.00,23.30,17.31,18.86,23.46,6.09,54.17
1777239374,10.38,27.75,10.25,23.24,17.30,18.94,23.46,6.48,54.25
1777239375,10.44,27.25,10.25,23.22,17.29,18.90,23.46,6.20,54.25
1777239377,10.44,27.50,9.50,23.34,17.29,18.80,23.45,6.07,54.22
1777239379,10.44,27.75,9.75,23.33,17.31,18.70,23.43,5.99,54.24
1777239380,10.38,27.50,9.75,23.02,17.27,18.83,23.46,6.31,54.31
1777239382,10.44,27.75,10.00,23.26,17.29,19.02,23.47,6.49,54.35
1777239384,10.44,27.50,9.25,23.26,17.30,18.93,23.47,6.52,54.42
1777239385,10.38,27.50,9.50,23.37,17.32,18.98,23.52,6.02,54.35
1777239387,10.38,27.50,9.75,23.48,17.34,19.02,23.54,6.33,54.43
